Name of Center,Attached Colleges,District,Course,Subject,Subject Code,Date,Time
"0056-N.A.S. COLLEGE, MEERUT","0058-R.G. (P.G.) COLLEGE, MEERUT",Meerut,M.A.,Sanskrit,G-882,,
"0056-N.A.S. COLLEGE, MEERUT","0060-KANOHAR LAL MAHILA MAHAVIDYALA, MEERUT",Meerut,M.A.,Sanskrit,G-882,,
"0056-N.A.S. COLLEGE, MEERUT","0085-FAIZ-E-AM DEGREE COLLEGE, MEERUT",Meerut,M.A.,Sanskrit,G-882,,
"0056-N.A.S. COLLEGE, MEERUT","0091-SHAHID MANGAL PANDEY GOVERNMENT MAHILA MAHAVIDYALAYA, MEERUT",Meerut,M.A.,Sanskrit,G-882,,
"0056-N.A.S. COLLEGE, MEERUT","0097-SANT JOSEPHS GIRLS DEGREE COLLEGE, SARDHANA (MEERUT)",Meerut,M.A.,Sanskrit,G-882,,
"0056-N.A.S. COLLEGE, MEERUT","0098-SANJAY GANDHI PG COLLEGE, SARURPUR KHURD, MEERUT",Meerut,M.A.,Sanskrit,G-882,,
"0056-N.A.S. COLLEGE, MEERUT","0118-NAVJEEVAN KISHAN DEGREE COLLEGE, MAWANA, MEERUT",Meerut,M.A.,Sanskrit,G-882,,
"0056-N.A.S. COLLEGE, MEERUT","0209-GYAN BHARTI INSTITUTE OF MANAGEMENT STUDIES, JEWARI, KHIRWA ROAD, KANKERKHERA, MEERUT",Meerut,M.A.,Sanskrit,G-882,,
"0056-N.A.S. COLLEGE, MEERUT","0641-ELITE COLLEGE OF PROFESSIONAL & STUDIES, NH-58, DADRI, MEERUT",Meerut,M.A.,Sanskrit,G-882,,
"0056-N.A.S. COLLEGE, MEERUT","0253-VIDYOTAMA KANYA MAHAVIDIDHYALAYA, CHINDORI ROAD, LAWAR, MEERUT",Meerut,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0019-M.M.H. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0020-M.B. COLLEGE, DADRI, GAUTAMBUDDHNAGAR",Noida,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0024-S.D. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0025-V.M.L.G. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0063-GINNI DEVI MODI GIRLS (P.G.) COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0086-L.R.COLLEGE, SAHIBABAD (GHAZIABAD)",Ghaziabad,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0684-DAYAWATI COLLEGE OF LAW BANKHANDA, NEAR NH-24, KUCHESAR ROAD CHOPLA SIYANA ROAD, GHAZIABAD",Ghaziabad,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0026-CHHATRAPATI SHIVAJI MAHAVIDYALAY, BAHADURGARH, HAPUR",Hapur,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0027-ARYA KANYA PATHSHALA DEGREE COLLEGE, HAPUR (PANCHEEL NAGAR)",Hapur,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)",Hapur,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0030-R.S.S. COLLEGE, PILKHUWA (PANCHEEL NAGAR)",Hapur,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0127-RAJKUMAR GOEL GIRLS DEGREE COLLEGE, RAILWAY ROAD, GARHMUKHTESHWAR (PANCHEEL NAGAR)",Hapur,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","1040-DEEP INSTITUTE OF EDUCATION AND TECHNOLOGU, SIMBHAWALI, HAPUR",Hapur,M.A.,Sanskrit,G-882,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0033-K.D. COLLEGE, SIMBHAOLI, HAPUR",Hapur,M.A.,Sanskrit,G-882,,
