Name of Center,Attached Colleges,District,Course,Subject,Subject Code,Date,Time
"0056-N.A.S. COLLEGE, MEERUT","0049-A.S. (P.G.) COLLEGE, MAWANA (MEERUT)",Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT","0050-KRISHAK (P.G.) COLLEGE, MAWANA (MEERUT)",Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT","0052-D.N.(P.G.) COLLEGE, MEERUT",Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT","0056-N.A.S. COLLEGE, MEERUT",Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT","0058-R.G. (P.G.) COLLEGE, MEERUT",Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT",0060-,Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT",0085-,Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT",0091-,Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT",0095-,Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT","0098-SANJAY GANDHI (P.G.) COLLEGE, SARURPUR KHURD (MEERUT)",Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT",0108-,Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT","0641-ELITE COLLEGE OF PROFESSIONAL & STUDIES, NH-58, DADRI, MEERUT",Meerut,M.A.,Mathematics,G-850,,
"0056-N.A.S. COLLEGE, MEERUT",0722-,Meerut,M.A.,Mathematics,G-850,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0019-M.M.H. COLLEGE, GHAZIABAD",Noida,M.A.,Mathematics,G-850,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0977-CHET RAM SHARMA COLLEGE OF EDUCATION, SADARPUR, SECTOR-44, NOIDA",Noida,M.A.,Mathematics,G-850,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0024-S.D. COLLEGE, GHAZIABAD",Ghaziabad,M.A.,Mathematics,G-850,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0059-TEJPAL SINGH TYAGI KUSHAL PAL TYAGI MEMORIAL DEGREE COLLEGE, MURADNAGAR, GHAZIABAD",Ghaziabad,M.A.,Mathematics,G-850,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0061-JANTA DEGREE COLLEGE, PATLA (GHAZIARAD)",Ghaziabad,M.A.,Mathematics,G-850,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,Mathematics,G-850,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0063-GINNI DEVI MODI GIRLS (P.G.) COLLEGE, MODINAGAR (GHAZIABAD)",Ghaziabad,M.A.,Mathematics,G-850,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0086-L.R.COLLEGE, SAHIBABAD (GHAZIABAD)",Ghaziabad,M.A.,Mathematics,G-850,,
"0019-M.M.H. COLLEGE, GHAZIABAD","0684-DAYAWATI COLLEGE OF LAW BANKHANDA, NEAR NH-24, KUCHESAR ROAD CHOPLA SIYANA ROAD, GHAZIABAD",Ghaziabad,M.A.,Mathematics,G-850,,
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)",Hapur,M.A.,Mathematics,G-850,,
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0030-R.S.S. COLLEGE, PILKHUWA (PANCHEEL NAGAR)",Hapur,M.A.,Mathematics,G-850,,
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0033-K.D. COLLEGE, SIMBHAOLI HAPUR",Hapur,M.A.,Mathematics,G-850,,
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0034-KESHAV MARWAR GIRLS DEGREE COLLEGE, PILKHUWA. HAPUR",Hapur,M.A.,Mathematics,G-850,,
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)",0515-,Hapur,M.A.,Mathematics,G-850,,
